Bag,Boot,Coat,Dress,Pullover,Sandal,Shirt,Sneaker,Top,Trouser,predict,actual,path
0.00035419516000000003,9.26177e-05,0.20373966,0.0015961347,0.0065060909999999994,0.00013663308,0.78558975,0.0001818328,0.0016060353,0.00019701843999999998,Shirt,Coat,test/Coat/3.png
2.9089295e-09,2.1987162999999998e-10,4.6680707e-05,7.543107000000001e-08,1.7424266999999998e-05,2.6358804e-09,0.99993396,3.948768e-09,1.9001249999999999e-06,3.7813606e-09,Shirt,Coat,test/Coat/318.png
0.0004567275,0.00021121632999999997,0.29224032,0.001979789,0.015815833999999997,0.00026667496,0.68638647,0.00031806272000000003,0.0019003336,0.00042459372,Shirt,Coat,test/Coat/33.png
1.0238021e-05,2.7074105e-07,0.010929976999999999,0.9880655999999999,0.00027784310000000004,1.7873995e-07,0.00039593260000000003,1.4226453e-07,0.00029299657999999997,2.6741693e-05,Dress,Coat,test/Coat/330.png
0.0033045583,0.0014465535000000001,0.1895022,0.09135633,0.2380188,0.0009182266699999999,0.44342303,0.00145545,0.016827146,0.013747603999999998,Shirt,Coat,test/Coat/331.png
6.203554e-05,1.2975408999999999e-05,0.05595945,0.00032571543,0.008843226,2.4647954e-05,0.93368095,2.7539894e-05,0.0010320328,3.1444022e-05,Shirt,Coat,test/Coat/335.png
0.0021401912,0.0003064845,0.22135602,0.0013375123999999998,0.07584078,0.00032455756,0.6937156999999999,0.0004511943799999999,0.0033910882,0.0011365364,Shirt,Coat,test/Coat/337.png
0.026023197999999997,0.012180516499999999,0.11993821,0.09163415,0.37599720000000003,0.0059336964,0.08297586400000001,0.010478769,0.036141686,0.23869677,Pullover,Coat,test/Coat/342.png
0.01733989,0.0010523469,0.38044664,0.50958955,0.01914152,0.0005852418,0.04586924,0.0006408827,0.022542091,0.0027926120000000003,Dress,Coat,test/Coat/375.png
0.0014756058,0.00026323373,0.22719258,0.73188615,0.0102674775,0.00012223143,0.020946542,0.00010806696000000002,0.006011575999999999,0.0017266154,Dress,Coat,test/Coat/386.png
6.633732e-05,1.7268144999999998e-05,0.38172838,0.00035265385000000005,0.5917548,1.3345596e-05,0.02564844,1.8205117e-05,0.00033452982000000005,6.608505999999999e-05,Pullover,Coat,test/Coat/391.png
0.0012099217,0.0005793722,0.11102268,0.7226795,0.083185434,0.00029623793999999996,0.06074873,0.00021489203,0.014936752,0.005126515,Dress,Coat,test/Coat/396.png
0.00011845891999999999,7.968812e-06,0.42253223,0.5697653,0.0036844444,4.62801e-06,0.0031423804,4.65214e-06,0.00055909174,0.00018085787,Dress,Coat,test/Coat/398.png
1.2995624e-05,1.0941653000000002e-06,0.011065133999999999,5.6396075e-05,0.9825966,7.8860825e-07,0.006075061,3.3938927e-06,0.00018172644,6.7477269999999995e-06,Pullover,Coat,test/Coat/4.png
0.00029823938,6.123728e-05,0.34268185,0.0010715406,0.63808125,3.7228318e-05,0.01642083,5.400048799999999e-05,0.0011000274,0.00019387863999999997,Pullover,Coat,test/Coat/407.png
0.021677969,0.0027197771999999997,0.27545658,0.009907767,0.15862098,0.0019800882,0.44251555,0.001910834,0.08314227,0.0020681554,Shirt,Coat,test/Coat/411.png
0.00010311114999999999,1.1377734000000001e-05,0.46316179999999996,0.00038561347,0.5253941999999999,1.2316504e-05,0.010567981,1.364763e-05,0.0002931562,5.6737183e-05,Pullover,Coat,test/Coat/415.png
2.1143355999999998e-05,4.679650400000001e-06,0.41994008,0.0001740877,0.001368482,1.3469971e-05,0.5783132,9.628188000000001e-06,0.00013891518999999998,1.6298229999999998e-05,Shirt,Coat,test/Coat/420.png
0.0009445724000000001,0.00056096737,0.23926646,0.0028947927,0.27671954,0.0003741092,0.47104248,0.0007237944500000001,0.0061316374,0.0013417567000000002,Shirt,Coat,test/Coat/433.png
0.0011287611,2.9731747e-05,0.0008998221,0.0009873753,0.0013427495999999998,7.333093e-05,0.16841679999999998,4.9704296999999996e-05,0.82705796,1.3826269e-05,Top,Coat,test/Coat/434.png
0.00012997666,3.2873526e-05,0.02851969,0.00039434864000000003,0.88444716,2.0318821e-05,0.085006915,9.318097e-05,0.0011905866,0.0001649043,Pullover,Coat,test/Coat/436.png
0.0014607947,0.00014470215,0.3103008,0.66661936,0.0046885037,5.825158e-05,0.012424019,7.8648736e-05,0.0029287184999999996,0.0012962725,Dress,Coat,test/Coat/438.png
1.1625912499999999e-05,1.3074563e-06,0.2420277,0.00016202508,0.0009651120599999999,4.050358700000001e-06,0.75670135,3.5721287e-06,0.00011694652,6.314976000000001e-06,Shirt,Coat,test/Coat/452.png
0.009682496,0.005312546600000001,0.027947346,0.011914738999999999,0.32991067,0.0016749103,0.49348572,0.003908651,0.11150879400000001,0.0046540843,Shirt,Coat,test/Coat/487.png
0.00013727036,2.0454852e-05,0.31618315,0.0005160005,0.6728144,1.18264425e-05,0.009704682,1.9000255999999998e-05,0.0005170418299999999,7.612194000000001e-05,Pullover,Coat,test/Coat/508.png
0.015523559,0.0006507893,0.23822406,0.5515156,0.009160894000000001,0.0005660125,0.06629982599999999,0.0005511776999999999,0.1162881,0.0012199792999999998,Dress,Coat,test/Coat/513.png
7.641181e-05,1.8849997999999999e-06,0.35725898,0.63930863,0.00041939295,8.131698299999999e-07,0.0026546258,1.4407024999999998e-06,0.00022511375,5.275153e-05,Dress,Coat,test/Coat/529.png
0.00012700773,3.0807798e-05,0.38445523,0.00046687122000000004,0.0075961608,6.0299186e-05,0.6062637,5.4196887999999997e-05,0.0008768122999999999,6.89711e-05,Shirt,Coat,test/Coat/531.png
0.0012711799,0.00069700397,0.13017493,0.033953115,0.14267671,0.00037428955,0.6716482,0.00042582664,0.01718033,0.0015984603,Shirt,Coat,test/Coat/540.png
0.00027087222999999997,4.2526750000000004e-05,0.41595918,0.00070175604,0.56055504,3.3936532000000004e-05,0.02138975,4.274196e-05,0.0008584575,0.00014567199,Pullover,Coat,test/Coat/549.png
3.667628e-05,5.0532453e-06,0.004840189,9.240495e-05,0.9830426999999999,1.9917427000000002e-06,0.011148169,8.954166e-06,0.0008046962299999999,1.9225987e-05,Pullover,Coat,test/Coat/552.png
0.00041210858,0.00010287128,0.07461126,0.0009056372999999999,0.85526174,5.7511836000000006e-05,0.06569541,0.00019615369999999999,0.0024767248000000003,0.000280548,Pullover,Coat,test/Coat/567.png
4.8570861999999995e-05,1.4405935e-05,0.14101733,0.0003212027,0.0023654758,3.8921033e-05,0.85546505,2.9666202e-05,0.0006643705,3.5003868000000005e-05,Shirt,Coat,test/Coat/574.png
9.313618000000001e-06,8.334111e-07,0.028344533999999998,4.2541236e-05,0.96999806,3.203091e-07,0.0015088832,1.1456201999999999e-06,9.122704e-05,3.1615787e-06,Pullover,Coat,test/Coat/575.png
2.8143371000000003e-05,1.112182e-05,0.008787803,0.00021481327999999997,0.0024288315,2.5851311999999997e-05,0.98765546,4.2708190000000005e-05,0.0007715234,3.370422e-05,Shirt,Coat,test/Coat/584.png
0.009334925,0.0023910743,0.21325333,0.018060395,0.4720991,0.0020722963,0.08030105400000001,0.0042521753,0.007553285999999999,0.19068237,Pullover,Coat,test/Coat/593.png
0.9646925,1.0066974000000001e-05,0.027929272999999998,0.00020624939999999998,0.006216784499999999,7.1253517e-06,0.0007451974000000001,1.3613653999999999e-05,0.00016574611,1.3430552e-05,Bag,Coat,test/Coat/594.png
8.653499e-05,3.1798274e-05,0.07675733400000001,0.0006956369999999999,0.0048278514,5.9009715e-05,0.9159953000000002,6.186972e-05,0.0014221232999999998,6.2501014e-05,Shirt,Coat,test/Coat/598.png
0.00047216538000000003,0.0002595809,0.41312972,0.0020194158,0.055265702,0.00024258482000000004,0.52567,0.00030169115000000003,0.0020074064000000003,0.0006318133,Shirt,Coat,test/Coat/6.png
0.00016891069,4.2668149999999996e-05,0.37184623,0.0058768,0.008748539,4.512185e-05,0.61202836,4.3004481999999995e-05,0.0010378021,0.00016262988000000003,Shirt,Coat,test/Coat/600.png
1.1572127000000001e-05,3.2185378e-07,0.04624097,2.3105717e-05,0.9529595999999999,1.8000892999999997e-07,0.0007254436999999999,4.774497000000001e-07,3.690639e-05,1.4066123000000002e-06,Pullover,Coat,test/Coat/61.png
0.002708263,0.00023171639,0.11683056,0.0014260332,0.84457093,0.00011866618,0.02818108,0.00033914312000000004,0.004933287,0.0006603239500000001,Pullover,Coat,test/Coat/622.png
0.0016195660999999998,0.0005244699400000001,0.3554605,0.002687283,0.45313823,0.00037132192000000004,0.17911772,0.00063198124,0.0046978029999999995,0.0017510667000000001,Pullover,Coat,test/Coat/626.png
1.9362823999999997e-06,3.199563e-07,0.027928573999999998,1.717295e-05,0.00031192356,1.7907478999999998e-06,0.9716752000000001,1.5246906000000002e-06,6.0276434e-05,1.3222191999999998e-06,Shirt,Coat,test/Coat/630.png
3.667804e-05,1.3411605999999999e-05,0.07262563,0.00036462126,0.0020996316,3.3923843e-05,0.9239222,3.556212e-05,0.0008377008500000001,3.0759845999999996e-05,Shirt,Coat,test/Coat/631.png
3.0437084e-05,9.756466000000001e-06,0.12025824,0.00018342874,0.0041641746999999995,2.3644526999999998e-05,0.87496245,3.0102716e-05,0.000298291,3.9459912e-05,Shirt,Coat,test/Coat/639.png
0.0022047756,0.0009439685400000001,0.26352620000000004,0.005723466,0.34280437,0.0007030641,0.36782548,0.0009283124000000001,0.013506121000000001,0.0018342604999999998,Shirt,Coat,test/Coat/640.png
3.2839679999999995e-05,1.7165329e-06,0.18539347,6.52503e-05,0.8115562,1.3277931000000002e-06,0.0028411042999999998,2.265089e-06,9.720839e-05,8.566809e-06,Pullover,Coat,test/Coat/65.png
0.00012514935,1.6408148e-05,0.14917275,0.00036198919999999997,0.8407645,8.9868e-06,0.008863351,2.0155709e-05,0.0006124253,5.4221742000000005e-05,Pullover,Coat,test/Coat/652.png
1.8540825999999998e-05,3.3228653e-06,0.43185502,0.00019410292000000002,0.0012468204,7.84782e-06,0.5665399,5.407722300000001e-06,0.00011714698999999998,1.1853166e-05,Shirt,Coat,test/Coat/654.png
0.00010359484,1.0482503e-05,0.47107685,0.00044970508,0.52066576,8.028588e-06,0.0072798925,9.360688e-06,0.00035247832,4.3877077e-05,Pullover,Coat,test/Coat/661.png
0.00014247705,5.599057e-06,0.33509585,0.65992373,0.0013526719,2.737951e-06,0.0028217290000000003,3.5586615e-06,0.0005352003,0.00011652295,Dress,Coat,test/Coat/663.png
0.0005306842,6.949387e-05,0.35198218,0.6178486,0.012714881,3.6011952e-05,0.014204738,3.7890914e-05,0.0016723413,0.0009032158999999999,Dress,Coat,test/Coat/668.png
0.000555073,0.0002365455,0.09743847,0.0028943146999999996,0.33879843,0.00016441551,0.5536589,0.00032907006,0.0051465523,0.0007782539999999999,Shirt,Coat,test/Coat/670.png
3.1954012e-05,3.1291036e-06,0.38965717,0.00015179603,0.60387033,2.9193752e-06,0.0061492906,3.947727e-06,0.00011001411599999999,1.9382456e-05,Pullover,Coat,test/Coat/690.png
1.3712129999999999e-05,3.0160658e-07,0.24660449,3.2194956e-05,0.75193876,3.1605956e-07,0.0013715739000000002,4.7024028e-07,3.6057634e-05,2.1483895e-06,Pullover,Coat,test/Coat/693.png
0.00016475900000000003,3.8543298e-05,0.0047118559999999995,0.0003572171,0.15458286,2.6045100000000002e-05,0.8305044,6.97124e-05,0.009466169,7.835398e-05,Shirt,Coat,test/Coat/701.png
9.615588e-05,3.2920390000000003e-05,0.122198485,0.00040046769999999997,0.013754516999999999,5.4059994e-05,0.86233544,5.7256594999999996e-05,0.0009969803999999999,7.363639e-05,Shirt,Coat,test/Coat/703.png
0.000107545864,4.407583e-05,0.08455211,0.0011060581,0.0065128766,7.418757e-05,0.90576357,8.261049999999999e-05,0.0016652575,9.168249400000001e-05,Shirt,Coat,test/Coat/704.png
0.00039689470000000003,0.00011559683000000001,0.06265484,0.0008156482400000001,0.7252156999999999,7.195279999999999e-05,0.20694659999999998,0.00026220406,0.00308291,0.00043775825,Pullover,Coat,test/Coat/711.png
5.822774e-05,2.288933e-05,0.37348104,0.00028988256,0.014727609,3.3466345e-05,0.6110019,4.2666514e-05,0.00023662548,0.000105630155,Shirt,Coat,test/Coat/721.png
0.008197749,0.00093451707,0.015011595,0.0030610543,0.23247735,0.0005731217700000001,0.6655932,0.0010004375,0.071719415,0.0014314946,Shirt,Coat,test/Coat/725.png
0.0031110371999999997,0.0008744008000000001,0.29115203,0.0031331505,0.20004588,0.0008319808400000001,0.4897192,0.0011431841,0.007724946,0.0022641285,Shirt,Coat,test/Coat/726.png
7.5776705e-05,2.8316903e-05,0.042303532000000005,0.0015062907,0.002699405,4.60512e-05,0.95187986,7.1842886e-05,0.0013065109,8.240332e-05,Shirt,Coat,test/Coat/728.png
0.0019478102,0.0001432747,0.09988602,0.00056478515,0.5990135999999999,9.746493e-05,0.29335576,0.00030349568,0.0041787787,0.000509004,Pullover,Coat,test/Coat/732.png
0.00032931875,0.00014312091,0.124120384,0.001831572,0.012204141000000002,0.0002104903,0.85844266,0.00033155474000000004,0.0018850835999999998,0.0005017808,Shirt,Coat,test/Coat/733.png
0.0057391585,5.761085e-05,0.029677777000000002,0.00023813403,0.8931313,5.0001602999999994e-05,0.06745675,0.0001328099,0.0032367113,0.00027980751,Pullover,Coat,test/Coat/743.png
2.5670564e-05,7.2125968000000004e-06,0.20532858,0.0001716645,0.0028684571999999997,1.8490027e-05,0.7913066,2.0121520000000002e-05,0.00022090411,3.2392471999999995e-05,Shirt,Coat,test/Coat/775.png
8.538072e-05,1.224838e-05,0.3631021,0.00040014434,0.6256651999999999,8.816273e-06,0.0102597475,1.2909681e-05,0.00040591788,4.7488276e-05,Pullover,Coat,test/Coat/779.png
5.9312024e-05,1.5053529999999998e-05,0.35905656,0.00032388006,0.0028165502,3.3598786e-05,0.6373024,2.6316815000000003e-05,0.00032632162999999994,4.0013856e-05,Shirt,Coat,test/Coat/795.png
5.2686824e-05,1.3140725999999999e-05,0.0910559,0.00020480828,0.0031008688,3.602179e-05,0.90494543,3.5552686e-05,0.0005186192,3.691737e-05,Shirt,Coat,test/Coat/814.png
5.248044e-06,7.869262500000001e-07,0.13502879999999998,3.3366603e-05,0.0012470264,3.0785147000000002e-06,0.8635997,2.4288740000000003e-06,7.6371085e-05,3.0905314e-06,Shirt,Coat,test/Coat/822.png
7.59563e-05,1.3504856e-05,0.408109,0.000401538,0.57841086,1.1068046999999998e-05,0.012576842,1.4139598e-05,0.0003297479,5.7321708e-05,Pullover,Coat,test/Coat/842.png
7.726576e-05,2.1033697999999998e-06,0.34513792,0.6517621,0.001314281,1.0875746000000002e-06,0.0013837658,1.4314492e-06,0.00026356307,5.6447169999999995e-05,Dress,Coat,test/Coat/867.png
0.00043285865,6.685414e-05,0.040826455,0.0008844121,0.9014416,5.2507305e-05,0.053053822,0.00019511361000000002,0.0019431817000000002,0.0011031991,Pullover,Coat,test/Coat/873.png
0.00016677949,4.7995859999999996e-05,0.32546833,0.0006199018700000001,0.6370041999999999,3.056356e-05,0.03544394,5.286281e-05,0.0010407314,0.00012465453999999999,Pullover,Coat,test/Coat/886.png
0.0011311822,0.0004912853500000001,0.3633143,0.0029001222,0.12398397,0.00041734448,0.50002,0.00050129805,0.0063551893,0.0008853536,Shirt,Coat,test/Coat/888.png
1.5878262e-05,1.3580874e-06,0.32137412,7.2732495e-05,0.67262083,1.2556734e-06,0.005856489300000001,1.8347918999999998e-06,4.5683213e-05,9.769429e-06,Pullover,Coat,test/Coat/889.png
0.0040448527000000005,0.000113941394,0.45825952,0.0021171685999999998,0.51307195,0.00010137754000000001,0.018394254,0.00012179791499999999,0.0034189806,0.0003562617299999999,Pullover,Coat,test/Coat/9.png
0.0007209508,0.00019684392,0.119388565,0.45616624,0.004720244,0.00011699301000000001,0.4012887,0.00026218950000000003,0.016212322,0.0009269638699999998,Dress,Coat,test/Coat/905.png
0.0019881335999999998,0.0007355905999999999,0.33759937,0.0033526934999999996,0.10583517,0.00062609627,0.5389371999999999,0.0006594552,0.009165707,0.0011005709,Shirt,Coat,test/Coat/908.png
0.00079928583,0.00029692118,0.41788146,0.002923609,0.45567942,0.00018515543000000001,0.11689489,0.00026396706,0.0045510265,0.0005241775,Pullover,Coat,test/Coat/911.png
0.00011930631000000001,1.6868917e-05,0.3931138,0.00037893598,0.5871839,1.2878743e-05,0.018573454,1.858684e-05,0.00053165265,5.0630286e-05,Pullover,Coat,test/Coat/915.png
2.424959e-05,5.0033123e-06,0.17469032,0.0003410266,0.003086901,1.0139987e-05,0.8215792,1.6158085e-05,0.00021815911,2.88556e-05,Shirt,Coat,test/Coat/919.png
0.00040157416,0.00017902613,0.40208286,0.002568913,0.013700371999999999,0.00021444376,0.57799137,0.00018490113,0.0023922499,0.00028424658,Shirt,Coat,test/Coat/921.png
0.018899491,0.00018438316999999998,0.2663388,0.0014343866,0.6390906,0.0001288209,0.058599733,0.00021832904999999998,0.01464686,0.00045861055999999996,Pullover,Coat,test/Coat/929.png
4.7126992e-05,2.4071043999999997e-06,0.29670432,0.00017482655,0.7003984999999999,1.7346091e-06,0.0025054417,2.4469189e-06,0.00015168001,1.14757695e-05,Pullover,Coat,test/Coat/938.png
0.002479888,0.00057898025,0.22831579999999999,0.0032589961999999997,0.5544718000000001,0.00033408657,0.19557858,0.00054532365,0.013448063,0.0009885201,Pullover,Coat,test/Coat/943.png
3.2549096000000005e-06,5.184132e-08,0.12332757,7.1244235e-06,0.8762201999999999,3.7013436e-08,0.00043029952000000007,6.953694e-08,1.1166415999999999e-05,3.1962475e-07,Pullover,Coat,test/Coat/954.png
1.161627e-06,1.16784015e-07,0.07097371,1.1831003e-05,0.00013597774,7.155204000000001e-07,0.9288463,5.944303299999999e-07,2.8941503999999998e-05,5.891073399999999e-07,Shirt,Coat,test/Coat/968.png
0.0005858287299999999,7.487342e-05,0.3095945,0.0012078998,0.669764,4.8794250000000005e-05,0.016596597,7.0644346e-05,0.0018537632,0.00020316168999999997,Pullover,Coat,test/Coat/979.png
0.00036282436,0.00022341422000000003,0.4622713,0.004033097,0.050160807,0.00021631486,0.47891337,0.00038710029999999997,0.0018723144,0.0015595307,Shirt,Coat,test/Coat/999.png
0.00027270606,4.8564856e-05,0.00036941704,0.01235284,0.0007659439,2.1100512e-05,0.045971945,2.2764277999999998e-05,0.9401417999999999,3.2995435e-05,Top,Dress,test/Dress/12.png
0.00027727775,1.2734575e-05,0.62746376,0.36381337,0.0024674088,7.714988e-06,0.0051465323,7.888502999999999e-06,0.00061044085,0.00019291075,Coat,Dress,test/Dress/120.png
0.0015327211,0.0004358613,0.0035376067,0.0076004947,0.016627918999999998,0.00027012947,0.82541347,0.00044343606,0.14353709,0.00060129043,Shirt,Dress,test/Dress/121.png
6.932245e-05,8.606663e-06,0.93538964,0.0021396899,0.0011810559,9.654718e-06,0.061037004000000006,6.6873595e-06,0.00013518923999999999,2.3105642e-05,Coat,Dress,test/Dress/158.png
0.0005067730000000001,0.00021327486,0.15811570000000003,0.2538214,0.03093832,0.00012167353000000001,0.5419878,0.00015066848,0.012719176,0.0014252339000000002,Shirt,Dress,test/Dress/159.png
9.109558000000001e-05,6.0616420000000004e-06,0.86512333,0.061672665,0.07144233,4.181578e-06,0.001239956,2.9519442000000003e-06,0.0002964329,0.00012089248,Coat,Dress,test/Dress/170.png
0.0039627953,0.0027044544,0.069772385,0.033556897,0.40642232,0.0012188803,0.4433438,0.00275228,0.031230382999999997,0.0050357156,Shirt,Dress,test/Dress/177.png
0.0076607030000000005,0.0003074063,0.66186047,0.2777633,0.010783687,0.00014291808000000002,0.03533403,0.00018971416000000002,0.0048717940000000005,0.0010859902999999999,Coat,Dress,test/Dress/182.png
0.0021417232,0.0005792167500000001,0.003528645,0.0063120425,0.03182294,0.0003179957,0.71483326,0.0004981698000000001,0.23931152,0.0006545271599999999,Shirt,Dress,test/Dress/185.png
0.0009729639,0.00047055318,0.0016854042999999998,0.04275272,0.008666791,0.00016628997,0.37283325,0.00020452669,0.5717222,0.00052535493,Top,Dress,test/Dress/197.png
0.0005942912,0.0012271813,0.002847485,0.046045157999999996,0.0052812206999999995,0.0014928144,0.0054441714,0.00067046087,0.0013491586999999998,0.93504804,Trouser,Dress,test/Dress/2.png
0.00011984881000000001,5.4696444e-05,0.006039184,0.013721906,0.0032256425,4.092966e-05,0.9661815,9.347232e-05,0.0103509985,0.00017179227,Shirt,Dress,test/Dress/20.png
0.0007011662,8.1899576e-05,0.8615166,0.10716342,0.0024761185,3.798187e-05,0.026821438,4.2925793e-05,0.0008574285000000001,0.0003009151,Coat,Dress,test/Dress/201.png
0.00036171593999999996,0.00011855091999999999,0.2807572,0.1475443,0.00699015,7.622935e-05,0.55871254,0.00012416933999999998,0.004626535,0.0006886376700000001,Shirt,Dress,test/Dress/202.png
0.00027717548,0.0004837971400000001,0.0016809675,0.17903756,0.008412906,0.00038423697999999997,0.0045591365,0.00025770362,0.0022523543,0.8026541,Trouser,Dress,test/Dress/225.png
1.9273841000000002e-07,3.3988503e-08,0.0002734225,5.6290332e-06,9.314485e-05,1.5762673e-07,0.9995778000000001,2.5970218e-07,4.9131988000000004e-05,2.2807413e-07,Shirt,Dress,test/Dress/227.png
6.526338e-05,1.687955e-05,0.016263431000000002,0.0005155351,0.9708455,4.192958e-06,0.010878508,2.0867987e-05,0.001318647,7.117496e-05,Pullover,Dress,test/Dress/229.png
0.00026030687,0.00011996628,0.013400103,0.15432838,0.0025584032,7.5665965e-05,0.8045312,0.00019385492,0.024038045,0.0004940482299999999,Shirt,Dress,test/Dress/240.png
9.8494565e-05,3.3234657999999996e-06,0.968018,0.02801525,0.0006137723,2.0177340000000003e-06,0.00315323,2.1772033999999997e-06,7.1527145e-05,2.2235320000000002e-05,Coat,Dress,test/Dress/252.png
4.6051216e-05,6.320293e-06,0.0007845434,0.003784376,0.00057366217,7.780323e-06,0.9560771999999998,1.0758873e-05,0.038693807999999996,1.5477654e-05,Shirt,Dress,test/Dress/269.png
0.028562477000000003,0.6715778,0.006942439399999999,0.1589158,0.01033158,0.029389685,0.014457693,0.022956132999999997,0.021027114,0.035839282,Boot,Dress,test/Dress/271.png
0.026551194,0.025846021,0.17841089999999998,0.21731675,0.1308735,0.011351811000000002,0.22302443,0.016760029,0.069303766,0.10056157,Shirt,Dress,test/Dress/273.png
0.38004923,0.0018874741000000001,0.16374019,0.24393617,0.0066782567,0.00036633373,0.18654785,0.0008983792,0.012084645,0.0038115140000000002,Bag,Dress,test/Dress/281.png
0.00043276682999999995,0.0001546199,0.534478,0.07580539,0.0056465077,8.7233864e-05,0.37944335,0.00013062451,0.0031302262,0.0006912577,Coat,Dress,test/Dress/291.png
0.0067968066,0.0026467508,0.55226934,0.12583989,0.23087686,0.0014104432,0.046402245999999994,0.0011764072,0.027444694,0.005136623,Coat,Dress,test/Dress/292.png
0.001396941,0.0003703808,0.47491577,0.21010278,0.010024087,0.00019549356,0.29405126,0.00022690791,0.0074436655,0.0012726425,Coat,Dress,test/Dress/293.png
0.0007458462,0.00011002405500000001,0.55805475,0.41778505,0.0053720543999999995,5.0921279999999995e-05,0.014271407,6.0761467e-05,0.0012545811,0.0022945904999999997,Coat,Dress,test/Dress/297.png
0.00022914607999999996,4.184266400000001e-05,0.0017886936999999999,0.00038123199999999996,0.7655148,1.5628944e-05,0.20828171,5.4622116e-05,0.023556097999999998,0.00013630788000000002,Pullover,Dress,test/Dress/299.png
0.0010221753999999999,0.0005901880000000001,0.06787479,0.0040459065,0.057417645999999996,0.0005422978400000001,0.8543940000000001,0.0008674188000000001,0.012435325,0.0008102925,Shirt,Dress,test/Dress/319.png
0.0008881754,7.133025e-05,0.61530423,0.36387604,0.0024052141,2.9461498e-05,0.015587115,4.6094396e-05,0.001094912,0.0006974527,Coat,Dress,test/Dress/324.png
0.0014906779999999998,0.00037064705999999997,0.13301049,0.0024311768,0.12871465,0.00035662256,0.7249291999999999,0.00047029955999999996,0.0074669225,0.0007594479,Shirt,Dress,test/Dress/327.png
0.000627963,0.0003227474,0.0014018466,0.038434103,0.005188149,0.00016516946,0.6188800999999999,0.00023163215,0.33415273,0.0005954726,Shirt,Dress,test/Dress/340.png
0.002134827,0.0013946692000000001,0.025383644,0.0734171,0.0131978905,0.0007485108,0.83268595,0.0015716957000000001,0.046410955,0.0030547047,Shirt,Dress,test/Dress/344.png
0.0007593537400000001,7.016524e-05,0.82854825,0.15016252,0.0032549140000000002,3.5671932e-05,0.015753778,4.1141786e-05,0.0010386126,0.000335579,Coat,Dress,test/Dress/345.png
0.32694617,0.013304058,0.11263217,0.16690537,0.029367544,0.008103051,0.1732606,0.007460075,0.15284216,0.009178758,Bag,Dress,test/Dress/364.png
0.0039979834,0.001714633,0.004981092,0.039281975,0.020708315,0.0006996516,0.50833434,0.0010076755,0.41787133,0.0014030366,Shirt,Dress,test/Dress/375.png
0.00024532419999999996,3.9795046e-05,0.7763619,0.009004146999999999,0.002568563,3.6800015e-05,0.21101102,3.3703670000000005e-05,0.00057196245,0.00012677921999999998,Coat,Dress,test/Dress/390.png
0.014659566,0.0030181340000000004,0.013111358,0.00728022,0.16377869,0.0015694246,0.6184688,0.002364584,0.17075332,0.0049959044,Shirt,Dress,test/Dress/4.png
0.0046292846,0.0019715019,0.02185183,0.016510366000000002,0.10389857,0.0009029388,0.55255663,0.0008797208999999999,0.29541326,0.0013859281,Shirt,Dress,test/Dress/401.png
0.027814345,0.0011335228,0.43848590000000004,0.40960082,0.0132750515,0.0005048908,0.08930204,0.0005714046400000001,0.01726472,0.0020472242000000003,Coat,Dress,test/Dress/406.png
0.8602875,0.005487079000000001,0.011696143,0.08112382,0.007303947,0.0018109103,0.014210549,0.0014416373,0.014714743,0.0019236859,Bag,Dress,test/Dress/431.png
0.9484604999999999,0.0009722205,0.009797057,0.018531661,0.011541553000000001,0.00040038046000000004,0.003566118,0.00044911296999999997,0.0058235045999999995,0.00045778335,Bag,Dress,test/Dress/432.png
0.0031471665,0.002075616,0.008595144,0.061102465,0.009192199,0.0013043447,0.0066434187,0.0008789197300000002,0.0019201664000000002,0.9051405,Trouser,Dress,test/Dress/439.png
0.0015190864000000001,0.0009914407000000001,0.10173203,0.117616884,0.077888735,0.00044782652,0.6614659,0.0005560269,0.03486128,0.0029208502,Shirt,Dress,test/Dress/45.png
0.0006976091,0.00037384597999999997,0.0021065235999999997,0.31886634,0.006272659,0.000105060535,0.10580159,0.00011595607,0.5648533,0.00080711924,Top,Dress,test/Dress/454.png
0.0005685630999999999,8.393815399999999e-05,0.6877896,0.29001859999999996,0.007938276999999999,4.8268328e-05,0.011225036,4.46318e-05,0.0012427345,0.0010403607000000002,Coat,Dress,test/Dress/467.png
0.001557969,0.00082607707,0.0018055049,0.10678893,0.005020483,0.00027171047999999996,0.24991116,0.0003959826,0.6322709,0.0011513277,Top,Dress,test/Dress/47.png
0.0012677449,0.00054392224,0.03854821,0.087483205,0.017251655,0.00032054130000000003,0.79903495,0.00039432970000000003,0.053924832,0.0012305782,Shirt,Dress,test/Dress/472.png
0.0004228471,1.2723524e-05,0.006842526999999999,0.0012464306,0.9829602,5.462568999999999e-06,0.0037330809999999996,2.1177226e-05,0.0047249445,3.0467820999999997e-05,Pullover,Dress,test/Dress/487.png
0.00017356285,9.3481085e-06,0.5511996,0.44258675,0.0026922259000000002,4.0901027e-06,0.002740375,4.4836593e-06,0.00027408882,0.00031551687,Coat,Dress,test/Dress/5.png
0.0006443856999999999,0.00035670894,0.04585227,0.36317977,0.037325,0.00016367657,0.51598936,0.00020354477,0.03383974,0.0024455148,Shirt,Dress,test/Dress/51.png
0.008839890999999999,0.0022222089999999997,0.15567982,0.29769429999999997,0.025128312000000003,0.001300879,0.4607085,0.0016047292000000001,0.042514235,0.0043071965,Shirt,Dress,test/Dress/514.png
